42.35258,-71.05518
42.35267,-71.05539
42.35259,-71.05544
42.3525,-71.05523
42.35239,-71.05497
42.35222,-71.05461
42.35176,-71.0548
42.35176,-71.0548
42.35171,-71.05482
42.35153,-71.05489
42.35064,-71.05534
42.34896,-71.05621
42.34859,-71.05638
42.34796,-71.05675
42.34781,-71.05684
42.34762,-71.05696
42.34739,-71.05713
42.34679,-71.05753
42.34665,-71.05766
42.34649,-71.05786
42.34624,-71.05816
42.34613,-71.05835
42.34603,-71.05854
42.34594,-71.05874
42.34585,-71.05905
42.34582,-71.05922
42.3458,-71.05945
42.34579,-71.05965
42.34579,-71.05978
42.3458,-71.05996
42.34584,-71.06019
42.34591,-71.06056
42.34592,-71.06061
42.34596,-71.06073
42.34599,-71.06091
42.34602,-71.06105
42.34605,-71.06115
42.34607,-71.06123
42.34617,-71.06177
42.34632,-71.06244
42.34643,-71.06294
42.34648,-71.06319
42.34651,-71.0633
42.34675,-71.06443
42.34678,-71.06455
42.34682,-71.06467
42.34707,-71.06564
42.34711,-71.06583
42.34712,-71.06592
42.34717,-71.06621
42.34721,-71.06654
42.34727,-71.06689
42.3473,-71.06727
42.3474,-71.06823
42.34745,-71.06866
42.34749,-71.069
42.3475,-71.07022
42.34752,-71.07126
42.34752,-71.07162
42.34752,-71.07231
42.34752,-71.07318
42.34752,-71.07355
42.34752,-71.07365
42.34751,-71.07371
42.34751,-71.07386
42.34749,-71.07473
42.34747,-71.07497
42.34745,-71.07513
42.34742,-71.07538
42.34741,-71.07542
42.34739,-71.0756
42.34733,-71.07581
42.34727,-71.076
42.34724,-71.07607
42.34714,-71.07624
42.34703,-71.0764
42.34675,-71.07675
42.34628,-71.07737
42.34573,-71.07806
42.34405,-71.07997
42.34363,-71.08055
42.34357,-71.08061
42.34245,-71.0819
42.34163,-71.08289
42.3415,-71.08306
42.34121,-71.08344
42.34084,-71.08388
42.34025,-71.08461
42.34021,-71.08466
42.33968,-71.08535
42.33933,-71.08575
42.33893,-71.0862
42.3386,-71.0866
42.33856,-71.08665
42.33775,-71.08766
42.33748,-71.08799
42.33743,-71.08805
42.33733,-71.08817
42.33669,-71.08894
42.3365,-71.08917
42.33649,-71.08917
42.33623,-71.08949
42.33606,-71.08971
42.33572,-71.09015
42.33565,-71.09022
42.33554,-71.09035
42.3353,-71.09062
42.33368,-71.09257
42.33341,-71.09292
42.33335,-71.093
42.33174,-71.09484
42.33162,-71.09496
42.33149,-71.09509
42.33111,-71.09543
42.33006,-71.0963
42.32954,-71.09665
42.3289,-71.09712
42.32843,-71.09738
42.32836,-71.09742
42.3283,-71.09745
42.32794,-71.0976
42.32734,-71.09787
42.32716,-71.09795
42.32666,-71.09816
42.32591,-71.09842
42.32561,-71.09855
42.32507,-71.09873
42.32493,-71.09876
42.32444,-71.09893
42.32338,-71.09959
42.32274,-71.09993
42.32244,-71.10014
42.32214,-71.10037
42.3213,-71.10103
42.32091,-71.10135
42.32052,-71.1017
42.32002,-71.10213
42.31964,-71.10244
42.31935,-71.10269
42.31922,-71.10278
42.31916,-71.10282
42.31868,-71.10318
42.31852,-71.10329
42.3182,-71.1035
42.31779,-71.10374
42.31735,-71.10401
42.31699,-71.1042
42.31654,-71.10442
42.31603,-71.10465
42.31491,-71.10509
42.31464,-71.10521
42.31458,-71.10523
42.31374,-71.1056
42.31265,-71.10609
42.31197,-71.10646
42.31087,-71.10709
42.31082,-71.10712
42.31076,-71.10717
42.31059,-71.10725
42.31013,-71.10757
42.31002,-71.10762
42.3083,-71.10872
42.30754,-71.10923
42.30748,-71.10927
42.30715,-71.1095
42.30659,-71.10988
42.30608,-71.11022
42.30603,-71.11026
42.30597,-71.11029
42.30586,-71.11036
42.30579,-71.11039
42.30552,-71.11059
42.3044,-71.11129
42.30285,-71.11231
42.30265,-71.11243
42.30204,-71.11284
42.30197,-71.11289
42.30178,-71.11303
42.30146,-71.11325
42.30136,-71.11332
42.30063,-71.11382
42.30035,-71.11401
42.30007,-71.11421
42.29947,-71.11462
42.29921,-71.1148
42.29905,-71.11491
42.29824,-71.11546
42.29821,-71.11548
42.2981,-71.11555
42.29805,-71.11559
42.29739,-71.11604
42.29583,-71.11712
42.29553,-71.1173
42.2955,-71.11732
42.29448,-71.11789
42.29412,-71.11807
42.29329,-71.11843
42.29302,-71.11855
42.29278,-71.11862
42.29246,-71.11874
42.29195,-71.11889
42.2912,-71.11905
42.2904,-71.11916
42.28966,-71.11926
42.28806,-71.1194
42.28654,-71.11948
42.28554,-71.11947
42.28549,-71.11947
42.28542,-71.11947
42.2844,-71.1195
42.28383,-71.11949
42.28331,-71.1195
42.28243,-71.11953
42.28176,-71.11953
42.28123,-71.11956
42.28022,-71.11968
42.28015,-71.1197
42.27975,-71.11979
42.27886,-71.11995
42.2788,-71.11996
42.27873,-71.11998
42.2783,-71.12006
42.27624,-71.1205
42.27532,-71.12069
42.2741,-71.12098
42.27373,-71.12104
42.27196,-71.12141
42.2711,-71.12164
42.27068,-71.12171
42.27063,-71.12172
42.26992,-71.12186
42.269,-71.12206
42.26816,-71.12225
42.26796,-71.1223
42.26751,-71.1224
42.26675,-71.12253
42.26593,-71.12272
42.26477,-71.12296
42.26383,-71.12318
42.26263,-71.12344
42.26223,-71.12352
42.26217,-71.12353
42.2621,-71.12355
42.26083,-71.12381
42.25984,-71.12405
42.25959,-71.1241
42.25813,-71.1244
42.25738,-71.1246
42.25656,-71.12487
42.25577,-71.12519
42.25569,-71.12523
42.25562,-71.12526
42.25528,-71.12543
42.25518,-71.12548
42.25503,-71.12554
42.25462,-71.12574
42.25419,-71.12594
42.25393,-71.12607
42.253,-71.12651
42.25266,-71.12669
42.25204,-71.12698
42.2516,-71.1272
42.25136,-71.12731
42.25108,-71.12743
42.25048,-71.12774
42.24944,-71.12824
42.24921,-71.12836
42.24879,-71.12855
42.24843,-71.12874
42.24802,-71.12893
42.24796,-71.12896
42.24789,-71.12899
42.24763,-71.1291
42.24644,-71.12969
42.24617,-71.12983
42.24585,-71.12998
42.24513,-71.13033
42.24434,-71.1307
42.24351,-71.13111
42.24291,-71.13142
42.24199,-71.13183
42.24142,-71.13213
42.24108,-71.13228
42.24086,-71.13239
42.24043,-71.13259
42.24,-71.13281
42.23954,-71.13302
42.23946,-71.13305
42.2394,-71.13309
42.23929,-71.13313
42.23846,-71.13352
42.23799,-71.13377
42.23755,-71.13399
42.23749,-71.13402
42.23745,-71.13404
42.23537,-71.13506
42.23451,-71.13547
42.23419,-71.13563
42.23388,-71.13579
